reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3A4UKJUP34E18,B0006ZXFWO,Truthinadvertising,"[1, 2]","I even called Dunlop to see if these lok strap systems would work for an electric acoustic.  The guy at Dunlop told me ""oh yes, they have been specifically designed to work with electric acoustic"".  That is NOT the case.  I purchased multiple units, and it will cost me more to return to Amazon than it's worth.  But basically I know have hunks of plastic that I could use to make a sculpture!Because of the bottom pin being the plug in for electric pick up, the thickness causes a problem and this plastic do hickey will not fit.If anyone out there has a solution for securing the strap, please reply to this feedback.What really frosts me is that I called Dunlop and apparently their customer service folks don't know their products well enough to be recommending product.  It's called, TRAIN your people!!!",1,Does NOT work for acoustic electric guitars,1324598400,"12 23, 2011"
A300S5QIIMBQNH,B0006ZXFWO,William B. Mattes "Bill","[3, 4]","Hard to believe this was so bad. I have a Planet Waves locking guitar strap, which is a dream, and thought this would allow me to lock a regular strap. However, it is so thick that it can't really fit on a regular guitar strap pin with a strap, and when I tried to lock it, the two pieces came apart. Go with the Planet Waves Lock Straps.",1,Fell apart!,1355097600,"12 10, 2012"
A3DPGV307X2498,B0007L8BQW,ixd735,"[0, 0]","I bought this because--hey, a wireless mic for $13? Why not? I *might* be able to use this in a public address system--the connections all work, and it makes sounds, but the static is unbearable no matter how much I fiddle with different, the adjustment screw in the receiver... nothing works. The audio is always clipped. Don't even think of using this for music.",1,Overwhelming static and distortion,1395360000,"03 21, 2014"
A1BNFL98NKJNYA,B0007L8BQW,Leseagle,"[0, 0]","Arrive, in trashed packing, but the worst was that it sounded like a piece of chalk on a blackboard... certainly NOT professional quality or any quality that I would give it.",1,No good,1369526400,"05 26, 2013"
A19IFF0DGV0T3E,B000960KNW,HLB "HLB","[4, 6]","Our family of 2 guitarists and 1 bassist switched to these style locks about a year ago.  Every one of us has had continual problems with the locks periodically unscrewing themselves from the guitar body. I had one back out during a gig and damage a brand new 60th Anniversary American P-Bass...not good. My son had one come out on him in the middle of a gig last weekend.The problem with the design is there's a ton of friction between the top and bottom pieces of the lock which results in the tab that's screwed into the body unscrewing itself.  We've tried applying bar soap, petro jelly, and a spray can based dry lubricant.... none of which prevented the ultimate forces that cause this phenomenon.We are switching to the Dunlop style locks as that design incorporates ball bearings which allows the strap to rotate freely back and forth with next to zero 'unscrewing' force.We tried to make the Shallers work but just could not.  Maybe we're all too active on stage but we cannot tolerate the equipment damage nor the performance distruptions these have caused us.",1,Horrible Design - Friction backs out mounting screws,1351123200,"10 25, 2012"
A1LS2UXHG1BYRG,B0009G1E0K,Carlos De Cunha "Carlos","[0, 0]","Cheap crappy strap. It's too stiff, not comfortable at all. I regret purchasing this... Save your money, go hunt for a Coach strap or something similar. They are expensive but worth it.",1,"Cheap strap, no good. very uncomfortable",1386806400,"12 12, 2013"
A6M441DQ7HL09,B0009RHAT8,Mike "Humans are people too.","[6, 11]","I've two of these stands. On one of them, the base part of the tubing has lost its tack weld. If you carefully separate the pie slice shaped black foam from the base of the stand, you'll see that the base of the tubing is welded there. Mine lost its weld, so the tubing is not secure to the grey base - they separate - I was left holding the tubing while the grey base fell to the floor!UPDATE: 1/9/12 GLEN INGLES REFUSES TO REPLACE OR REPAIR THE STAND. BEWARE! ...and you should be aware that the stand is assembled in..............wait for it................China. That may explain why it failed, but Glen Ingles could have offered to replace it. I guess he doesn't want me to buy any more of his products, or refer others to his products. Well, that's his policy. That's okay, he's got competition, and I'll be purchasing from them instead.",1,BEWARE! Chinese stand FELL APART! - Ingles says I'm SOL,1325894400,"01 7, 2012"
ANZGC4YCEQC6W,B000A2HDXA,Bobby L. Tefft,"[1, 1]","My problem is that I am used to playing Hohner Golden Melody and Special 20 harps.  I guess I should have paid attention to the other 1 and 2 star ratings.  These harps have no volume.  Don't waste your money on them.  I guess the only thing worth having is the case, but the case has no handles or carry strap.5/25/14 - I said the case had no handle, well I take that back.  There is a little strap inside that prevents the case from opening flat.  I was able to fold that little strap outwards and then zip the two zippers up to it.  With one finger I can carry the case with my quality harps inside.",1,Just terrible.,1389484800,"01 12, 2014"
A3USVXMH3QNRLG,B000A2HDXA,Ken Yo,"[0, 0]",Disappointing; was looking for to receiving these.But; mostly they are unplayable. Leak air badly. Easier learning bagpipes than these things.Save your money and get some harps that actually work.Decent case though.,1,Useless,1393718400,"03 2, 2014"
A3M9FH2OZKYF4D,B000A2HOB6,D. L. Sniderman "Amazon Fan","[1, 2]","Crikey, where to begin. Firstly, I hated the fact that they package two strings to a paper packet. Secondly, they mismarked one of the packets, so it appeared I had two &#34;D&#34; strings, instead of two &#34;E&#34; strings. Lastly, and certainly the least favorably, once tuned up, the strings sounded terrible! They were tinny and clangy sounding. I've never heard worse strings. Fortunately, I had bought a package of Ernie Ball Earthwood med. light, as well. I replaced the godawful Martins with the Ernie Ball's and they were far, far better! Shame on Martin for such a piss poor product. I'll never buy their strings again.",1,"Horrible, Awful, Nasty, Spiteful Strings!",1371945600,"06 23, 2013"
ARID6HRKRWGFW,B000A6GTDG,Cefer,"[9, 18]","I am very disappointed. The guitar was packed with its strings tensioned and the top detachment partially from the guitar body.It is unusable until repaired.Update: It has been several days after writing and attach photographs to the seller (Amazon), and have not received any communication.",1,Very disappointed with the seller (Amazon.com LLC),1324598400,"12 23, 2011"
AKGWRO6IC0VIE,B000B6DHB2,Vivid,"[0, 0]","I wanted to like this. I really did. The idea of an amp this portable and cheap just made me think, &#34;Perfect&#34;. However, the unit I received was cr@p, and I'm going to assume it was defective and not blanket all the positive reviews with dispersions. The one I got kept cutting in and out. You might be playing a solo line and you might hear about 75% of the notes or something. And when holding a chord, the sustained sound would cut out after a few seconds. Frustrating.I did weigh whether or not to try a replacement unit. The so-so sound and overall quality however didn't compel me to give it another go. Bummer. Any suggestions for an amp of similar size and portability?Cheers",1,Bummer,1397001600,"04 9, 2014"
A3I9IGMS9GHW8J,B000BYPJ1U,James E. Perkins,"[2, 3]",It doesn't seem to work. I think maybe mine was damaged or something because it doesn't seem to absorb any water.,1,I don't get it.,1369353600,"05 24, 2013"
A3KKTTJACRWL16,B000CBXZXG,Scott,"[0, 0]","The sheets seem to work fine to polish the frets but the template is cut from the cardboard box which obviously isn't going to last long.  Also, trying to hold the cardboard on the neck is a pain and my finger is killing.I'm going to go buy a fret eraser and be done with it.",1,Not a fan,1394582400,"03 12, 2014"
A2UX9BF36MYEXK,B000CD1R7K,Seventh-777,"[0, 0]","This thing is useless. Good idea, but way too light/rickety to be useful. Unless you're constantly aware of it, 99% of the time you'll end up just kicking it over when you go to put your foot on it. Pass on this.",1,"Pass on this - too light, tips over constantly.",1383868800,"11 8, 2013"
A2W8RH6YUNXH83,B000CD1R84,HoboKing67,"[0, 0]","I've had it for about a month now and it hasn't fallen apart so I guess that's a plus, but the main issue with this rackmount is that whatever automated machine they used to drill the screw holes is definitely defective, as a large majority of the holes are slightly deformed and will not take in the provided screws and are therefore USELESS.  Thanks to this problem I am only able to use TWO slots out of TWELVE.  It's definitely very frustrating and although the price is tempting, stay away from this.",1,"Not a good product, flawed production",1370995200,"06 12, 2013"
AA4BAIDEDJI3,B000CHJTG2,OfficeBoy,"[0, 0]","It's really not a 200w system.  The booklet even says it is only 100 watts, and I doubt it is really even that powerful.  The wireless microphone only works when you put your mouth about an inch from it.  My Shure XLR wired microphones do not work with it even with an adapter plug.  The instrument input works OK with my Taylor guitar, but it's not 100 watts loud.  I guess it's OK as a portable guitar amp in a small venue without any vocals.",1,It's really not a 200w system. The booklet even ...,1404604800,"07 6, 2014"
A3SH7VETIJJ7LA,B000EE8YPK,Hayden,"[5, 7]","I have had this tuner for about half a year and frankly, I have had enough.The main problem with this tuner is the usability.The tuner has a poor display, is extremely finicky and it does not display the octave of the key.Tuning with it can be condensed into one word - frustrating.The needle is very finicky and jumps all over when ever I pick the strings, especially so when the guitar is much out of tune.The poor display is dark, with no build-in light, and has poor visibility at angles too. Combine all that you have a terrible, accurate tuner.Yes, it is accurate but only as accurate as what the graph can display, which is +/-2 cents.Enough said, I bought a new tuner, the Seiko SAT800, for a bit more money that this.The main differences between SAT800 and the CA-40:SAT800 has a build-in light, CA-40 does not.CA-40 has a build-in stand at the back to prop it up to a 45deg angle, SAT800 does not.SAT800 has a auto and manual mode, CA-40 has auto.SAT800 displays the octave of the note, e.g. 1E, 2E, etc, CA-40 displays only displays the alphabet, E for all oactaves.SAT800 has a numerical display for the cents off, CA-40 does not.The needle graph on the Seiko is much more stable and it is just way more usable overall.I wholly recommend you do not purchase this tuner. I was fooled into buying it by the other reviewers on Amazon and I hope you would not be.",1,I cannot recommend this tuner.,1352592000,"11 11, 2012"
